,index,token_idx,token
1412,145,2,bóng
1413,145,3,điên
1414,146,0,Làm
1415,146,1,thêm
1416,146,2,chục
1417,146,3,củ
1418,146,4,mở
1419,146,5,hòm
1420,146,6,csgo
1421,146,7,anh
1422,146,8,êi
1423,146,9,:V
1424,147,0,@username
1425,147,1,người
1426,147,2,ư
1427,147,3,?
1428,147,4,sinh vật
1429,147,5,hạ đẳng
1430,147,6,chứ
1431,147,7,ngươi
1432,147,8,ai
1433,147,9,lam
1434,147,10,thế
1435,147,11,.
1436,148,0,@username
1437,148,1,Lãnh
1438,148,2,với
1439,148,3,chúng tôi
1440,148,4,làyy
1441,149,0,Làm
1442,149,1,nhẹ
1443,149,2,3-0
1444,149,3,cho
1445,149,4,nó
1446,149,5,ok
1447,150,0,♀
1448,151,0,ặc
1449,151,1,:)
1450,152,0,Ai
1451,152,1,xin
1452,152,2,inb
1453,152,3,tôi
1454,152,4,đi
1455,153,0,@username
1456,153,1,lo
1457,153,2,ở
1458,153,3,nhà
1459,153,4,đi
1460,153,5,ra
1461,153,6,ngoài
1462,153,7,tiết
1463,153,8,diên
1464,153,9,mày
1465,153,10,bị
1466,153,11,mắc
1467,153,12,bệnh
1468,153,13,giờ
1469,153,14,","
1470,153,15,tui
1471,153,16,cam đoan
1472,153,17,là
1473,153,18,như
1474,153,19,dị
1475,154,0,Nhìn
1476,154,1,chị
1477,154,2,@username
1478,154,3,có
1479,154,4,duyên
1480,154,5,hết sức
1481,154,6,","
1482,154,7,nói chuyện
1483,154,8,rất
1484,154,9,chân thật
1485,154,10,","
1486,154,11,mặc dù
1487,154,12,mỗi
1488,154,13,lần
1489,154,14,live
1490,154,15,chửi
1491,154,16,rất
1492,154,17,táo tợn
1493,154,18,nhưng
1494,154,19,nghe
1495,154,20,và
1496,154,21,nhìn
1497,154,22,chị
1498,154,23,ấy
1499,154,24,rất
1500,154,25,thánh thiện
1501,154,26,và
1502,154,27,chất
1503,154,28,.
1504,155,0,Chúc
1505,155,1,chị
1506,155,2,luôn
1507,155,3,vui
1508,155,4,khoẻ
1509,155,5,và
1510,155,6,hp
1511,155,7,.
1512,156,0,Mong
1513,156,1,có
1514,156,2,dịp
1515,156,3,sẽ
1516,156,4,được
1517,156,5,gặp
1518,156,6,chị
1519,157,0,Dễ thương
1520,157,1,và
1521,157,2,duyên
1522,157,3,quá
1523,157,4,Cô
1524,157,5,ơi
1525,157,6,Love Cô
1526,157,7,.
1527,158,0,@username
1528,158,1,tk
1529,158,2,trẩu
1530,159,0,nhớ
1531,159,1,nuôi
1532,159,2,kiểu
1533,159,3,tóc
1534,159,4,này
1535,159,5,mới
1536,159,6,đủ
1537,159,7,combo
1538,159,8,nhé
1539,159,9,ae
1540,160,0,@username
1541,161,0,@username
1542,161,1,nói
1543,161,2,thật
1544,161,3,mị
1545,161,4,藍
1546,162,0,1
1547,162,1,ng
1548,162,2,thì
1549,162,3,giết
1550,162,4,1
1551,162,5,mạng
1552,162,6,1
1553,162,7,ng
1554,162,8,thì
1555,162,9,feed
1556,162,10,tụt
1557,162,11,lol
1558,163,0,Có
1559,163,1,pải
1560,163,2,nổ
1561,163,3,lực
1562,163,4,là
1563,163,5,có
1564,163,6,được
1565,163,7,đâu
1566,163,8,pải
1567,163,9,có
1568,163,10,1
1569,163,11,chút
1570,163,12,gọi
1571,163,13,là
1572,163,14,may mắn
1573,163,15,nữa
1574,164,0,@username
1575,164,1,đã
1576,164,2,xem
1577,164,3,=)))
1578,165,0,Luôn
1579,165,1,ủng hộ
1580,165,2,K-ATM
1581,166,0,Còn
1582,166,1,bạn
1583,166,2,này
1584,166,3,nữa
1585,166,4,thầy
1586,166,5,ơi
1587,167,0,Giọng
1588,167,1,cuốn
1589,167,2,vc
1590,168,0,@username
1591,169,0,thế
1592,169,1,thua
1593,169,2,gì
1594,169,3,bác
1595,169,4,..
1596,169,5,k
1597,169,6,công khai
1598,169,7,mà
1599,169,8,cả
1600,169,9,VN
1601,169,10,điều
1602,169,11,biết
1603,169,12,tên
1604,169,13,e
1605,169,14,nó
1606,169,15,bác
1607,169,16,nghĩ
1608,169,17,ngta
1609,169,18,đón
1610,169,19,được
1611,169,20,sao
1612,169,21,????
1613,170,0,Ai
1614,170,1,ki
1615,170,2,nghe
1616,170,3,nói
1617,170,4,cũng
1618,170,5,đi
1619,170,6,ý
1620,170,7,về
1621,171,0,không
1622,171,1,có
1623,171,2,thì
1624,171,3,""""
1625,171,4,sản xuất
1626,171,5,""""
1627,171,6,ra
1628,171,7,- -
1629,172,0,Hợp lí
1630,172,1,anh
1631,172,2,ơi
1632,173,0,Đc
1633,173,1,anh
1634,173,2,ui
1635,174,0,Con người
1636,174,1,sao
1637,174,2,lại
1638,174,3,như vậy
1639,174,4,?
1640,175,0,Bảo
1641,175,1,dan
1642,175,2,tri
1643,175,3,thap
1644,175,4,thì
1645,175,5,tự ái
1646,175,6,:)
1647,176,0,Tại sao
1648,176,1,phải
1649,176,2,trả lời
1650,176,3,thầy
1651,177,0,Cái
1652,177,1,trend
1653,177,2,Nghe
1654,177,3,có
1655,177,4,vẻ
1656,177,5,mãi
1657,177,6,chúng
1658,177,7,nó
1659,177,8,vẫn
1660,177,9,chưa
1661,177,10,chán
1662,177,11,nhỉ
1663,178,0,Đang
1664,178,1,lúc
1665,178,2,dầu
1666,178,3,sôi
1667,178,4,lửa
1668,178,5,bỏng
1669,178,6,bay
1670,178,7,kiếm
1671,178,8,clmn
1672,178,9,hay
1673,178,10,gì
1674,178,11,á
1675,178,12,rồi
1676,178,13,đem
1677,178,14,bênh
1678,178,15,về
1679,178,16,đây
1680,178,17,cho
1681,178,18,nhà nước
1682,178,19,nuôi
1683,178,20,tốn
1684,178,21,cơm
1685,178,22,tốn
1686,178,23,gạo
1687,179,0,Con
1688,179,1,nho
1689,179,2,nay
1690,179,3,hom
1691,179,4,truoc
1692,179,5,chui
1693,179,6,Ong
1694,179,7,ba
1695,179,8,Cha
1696,179,9,me
1697,179,10,ca
1698,179,11,nguoi
1699,179,12,Vn
1700,179,13,la
1701,179,14,minh
1702,179,15,biet
1703,179,16,no
1704,179,17,bi
1705,179,18,Ma
1706,179,19,nhap
1707,179,20,no
1708,179,21,truoc
1709,179,22,khi
1710,179,23,bi
1711,179,24,chet
1712,179,25,..
1713,180,0,..
1714,181,0,gao
1715,181,1,thet
1716,181,2,kinh
1717,181,3,hon
1718,181,4,de
1719,181,5,truoc
1720,181,6,khi
1721,181,7,xuong
1722,181,8,dia
1723,181,9,nguc
1724,181,10,...
1725,182,0,
1726,182,1,
1727,182,2,
1728,183,0,Anh
1729,183,1,@username
1730,183,2,chậm
1731,183,3,cái
1732,183,4,con
1733,183,5,cặc
1734,184,0,reaction
1735,184,1,thầy
1736,184,2,ơi
1737,185,0,Đoạn
1738,185,1,đánh
1739,185,2,răng
1740,185,3,chiếm
1741,185,4,quá
1742,185,5,nhiều
1743,185,6,thgian
1744,185,7,:))
1745,186,0,Đù
1746,186,1,dại
1747,186,2,ghê
1748,186,3,","
1749,186,4,bọn
1750,186,5,đấy
1751,186,6,ngày
1752,186,7,nào
1753,186,8,nó
1754,186,9,cũng
1755,186,10,lên
1756,186,11,Phường
1757,186,12,xiên
1758,186,13,cho
1759,186,14,nó
1760,186,15,1
1761,186,16,cái
1762,186,17,","
1763,186,18,đuợc
1764,186,19,tiếng
1765,186,20,luôn
1766,186,21,","
1767,186,22,vào
1768,186,23,khám
1769,186,24,mấy
1770,186,25,anh chị
1771,186,26,cũng
1772,186,27,thương
1773,186,28,","
1774,186,29,xiên
1775,186,30,hết
1776,186,31,mọi
1777,186,32,thằng
1778,186,33,trên
1779,186,34,Phường
1780,186,35,luôn
1781,186,36,cho
1782,186,37,nó
1783,186,38,@username
1784,187,0,Chị
1785,187,1,3
1786,187,2,cho
1787,187,3,e
1788,187,4,200
1789,187,5,triệu
1790,187,6,đi
1791,187,7,làm
1792,187,8,chymmm
1793,187,9,đi
1794,187,10,huhuh
1795,188,0,Tóm lại
1796,188,1,là
1797,188,2,chửi
1798,188,3,nhau
1799,188,4,phải
1800,188,5,có
1801,188,6,văn hoá
1802,188,7,
1803,188,8,
1804,188,9,
1805,188,10,
1806,188,11,
1807,188,12,
1808,188,13,
1809,188,14,e
1810,188,15,thích
1811,188,16,page
1812,188,17,rồi
1813,188,18,đấy
1814,188,19,
1815,188,20,
1816,189,0,@username
1817,189,1,:
1818,190,0,Khi
1819,190,1,đi
1820,190,2,nhớ
1821,190,3,đem
1822,190,4,theo
1823,190,5,@username
1824,190,6,nha
1825,190,7,thầy
1826,190,8,:))
1827,191,0,cái
1828,191,1,tay
1829,191,2,cái
1830,191,3,tay
1831,192,0,Vẫn
1832,192,1,có
1833,192,2,1
1834,192,3,người
1835,192,4,tặng
1836,192,5,quà
1837,192,6,va
1838,192,7,len
1839,192,8,thai
1840,192,9,cho
1841,192,10,mình
1842,192,11,mn
1843,192,12,ạ
1844,192,13,.
1845,193,0,Giật
1846,193,1,cho
1847,193,2,mất
1848,193,3,mẹ
1849,193,4,cả
1850,193,5,cái
1851,193,6,mụn
1852,193,7,ruồi
1853,193,8,(:
1854,194,0,Tóm lại
1855,194,1,là
1856,194,2,con
1857,194,3,gái
1858,194,4,hay
1859,194,5,trai
1860,194,6,...
1861,194,7,
1862,194,8,
1863,194,9,
1864,194,10,...
1865,194,11,bực mình
1866,194,12,vl
1867,194,13,nhìn
1868,194,14,hoài
1869,194,15,ko
1870,194,16,ra
1871,194,17,
1872,194,18,
1873,195,0,@username
1874,195,1,Cn
1875,195,2,anh chị
1876,195,3,ơi
1877,195,4,cẩn thận
1878,195,5,nhé
1879,195,6,ạ
1880,196,0,Điều kiện
1881,196,1,hạn chế
1882,196,2,viruss
1883,196,3,phát tán
1884,196,4,có thể
1885,196,5,là
1886,196,6,phòng
1887,196,7,trên
1888,196,8,26
1889,196,9,độ
1890,196,10,là
1891,196,11,cơ bản
1892,196,12,.
1893,197,0,Còn
1894,197,1,mọi
1895,197,2,thứ
1896,197,3,điều
1897,197,4,cis
1898,197,5,thể
1899,197,6,.
1900,198,0,Hãy
1901,198,1,đọc
1902,198,2,kĩ
1903,198,3,những
1904,198,4,bài
1905,198,5,nói
1906,198,6,về
1907,198,7,viruss
1908,198,8,corona
1909,198,9,the
1910,198,10,trang
1911,198,11,chính thống
1912,198,12,nha
1913,199,0,Bắt
1914,199,1,được
1915,199,2,đừng
1916,199,3,chữa
1917,199,4,nhốt
1918,199,5,vào
1919,199,6,cho
1920,199,7,chết
1921,199,8,luôn
1922,199,9,...
1923,199,10,loại
1924,199,11,này
1925,199,12,đừng
1926,199,13,để
1927,199,14,đẻ
1928,199,15,trứng
1929,199,16,!!!
1930,200,0,Optimusthree
1931,200,1,với
1932,200,2,99%
1933,200,3,sức mạnh
1934,201,0,:3
1935,202,0,Hahahaha
1936,203,0,ô
1937,203,1,thế
1938,203,2,mọi
1939,203,3,người
1940,203,4,k
1941,203,5,bit
1942,203,6,ak
1943,203,7,","
1944,203,8,@username
1945,203,9,mắc
1946,203,10,bệnh
1947,203,11,từ
1948,203,12,khi
1949,203,13,chưa
1950,203,14,có
1951,203,15,dịch
1952,203,16,ak
1953,203,17,...
1954,203,18,ông
1955,203,19,này
1956,203,20,mắc
1957,203,21,loại
1958,203,22,bệnh
1959,203,23,còn
1960,203,24,nguy hiểm
1961,203,25,hơn
1962,203,26,Covid
1963,203,27,19
1964,203,28,...
1965,204,0,Đồng bọn
1966,204,1,nhỏ
1967,204,2,đó
1968,204,3,khi
1969,204,4,zo
1970,204,5,tù
1971,204,6,:)))
1972,205,0,@username
1973,205,1,@username
1974,205,2,cũng
1975,205,3,vậy
1976,205,4,:)
1977,206,0,gáy
1978,206,1,to
1979,206,2,thế
1980,206,3,mi anh
1981,207,0,@username
1982,207,1,đi
1983,207,2,du lịch
1984,207,3,gặp
1985,207,4,con
1986,207,5,gì
1987,207,6,ngứa
1988,207,7,ngứa
1989,207,8,ở
1990,207,9,biển
1991,207,10,e
1992,207,11,đã
1993,207,12,sợ
1994,207,13,lắm
1995,207,14,r
1996,207,15,sao
1997,207,16,xuất hiện
1998,207,17,con
1999,207,18,này
2000,207,19,nữa
2001,208,0,Học
2002,208,1,cách
2003,208,2,kiểm soát
2004,208,3,bộ não
2005,208,4,của
2006,208,5,mình
2007,208,6,đi
2008,208,7,","
2009,208,8,thích
2010,208,9,thì
2011,208,10,tiến
2012,208,11,tới
2013,208,12,","
2014,208,13,ghét
2015,208,14,thì
2016,208,15,bỏ qua
2017,209,0,@username
2018,209,1,ko
2019,209,2,co
2020,209,3,cl
2021,210,0,@username
2022,210,1,gì
2023,210,2,trước sau
2024,210,3,gì
2025,210,4,chẳng
2026,210,5,về
2027,210,6,1
2028,210,7,nhà
2029,211,0,Tức
2030,211,1,diêng
2031,211,2,là
2032,211,3,idol
2033,211,4,vẫn
2034,211,5,còn
2035,211,6,ngon
2036,211,7,cơm
2037,211,8,Tức
2038,211,9,diêng
2039,211,10,là
2040,211,11,mắt thấy tai
2041,211,12,nghe
2042,211,13,chứ
2043,211,14,ko
2044,211,15,phải
2045,211,16,nằm
2046,211,17,chiêm bao
2047,212,0,Con
2048,212,1,Thương
2049,212,2,cô
2050,212,3,lắm
2051,213,0,Cực kỳ
2052,213,1,thu
2053,213,2,....
2054,214,0,Thánh
2055,214,1,chửi
2056,214,2,lãnh
2057,214,3,án
2058,215,0,xe
2059,215,1,chở
2060,215,2,súc vật
2061,215,3,mong
2062,215,4,người dân
2063,215,5,hãy
2064,215,6,tránh
2065,215,7,xa
2066,215,8,(
2067,215,9,đề phòng
2068,215,10,súc vật
2069,215,11,phóng uế
2070,215,12,lung tung
2071,215,13,làm
2072,215,14,mất
2073,215,15,vệ sinh
2074,215,16,)
2075,215,17,.
2076,216,0,À
2077,216,1,thế
2078,216,2,bạn
2079,216,3,ý
2080,216,4,hát
2081,216,5,bài
2082,216,6,j
2083,216,7,jui
2084,216,8,có
2085,216,9,ai
2086,216,10,giới thiệu
2087,216,11,cho
2088,216,12,mình
2089,216,13,đc
2090,216,14,ko
2091,216,15,Lâu
2092,216,16,jui
2093,216,17,mình
2094,216,18,chẳng
2095,216,19,nghe
2096,216,20,bài
2097,216,21,hát
2098,216,22,mới
2099,216,23,nào
2100,216,24,cả
2101,217,0,Chúc
2102,217,1,anh em
2103,217,2,năm
2104,217,3,mới
2105,217,4,vui vẻ
2106,217,5,","
2107,217,6,an khang
2108,217,7,thịnh vượng
2109,217,8,.
2110,218,0,Có
2111,218,1,táo quân
2112,218,2,thỳ
2113,218,3,mới
2114,218,4,là
2115,218,5,tết
2116,218,6,chứ
2117,219,0,Samsung
2118,219,1,vẫn
2119,219,2,đi
2120,219,3,làm
2121,219,4,bth
2122,219,5,nhé
2123,219,6,","
2124,219,7,mỗi
2125,219,8,ngày
2126,219,9,đi
2127,219,10,làm
2128,219,11,là
2129,219,12,1
2130,219,13,ngày
2131,219,14,vui
2132,219,15,
2133,219,16,
2134,219,17,
2135,219,18,
2136,220,0,Chú
2137,220,1,trung
2138,220,2,đầu
2139,220,3,L
2140,220,4,chứ
2141,220,5,chú
2142,220,6,tí
2143,220,7,đầu
2144,220,8,lân
2145,220,9,clg
2146,220,10,藍
2147,221,0,Chi
2148,221,1,đep
2149,221,2,qua
2150,221,3,chi
2151,221,4,","
2152,221,5,e
2153,221,6,thích
2154,221,7,qua
2155,222,0,Oh
2156,222,1,shjt
2157,223,0,Cáo từ
2158,224,0,@username
2159,224,1,toang
2160,224,2,Kiểu
2161,224,3,ni
2162,224,4,còn
2163,224,5,lâu
2164,224,6,lắm
2165,224,7,:((
2166,225,0,@username
2167,225,1,sủa
2168,225,2,dơ
2169,226,0,Ok
2170,226,1,trung
2171,226,2,bảnh
2172,227,0,:))
2173,228,0,ad
2174,228,1,nói phét
2175,228,2,à
2176,228,3,bê tông
2177,228,4,ăn
2178,228,5,thế nào
2179,228,6,đc
2180,229,0,Con
2181,229,1,thuong
2182,229,2,co
2183,229,3,ba
2184,230,0,Á
2185,230,1,nhà
2186,230,2,tiên tri
2187,230,3,ủng hộ
2188,230,4,nghị quyết
2189,230,5,36
2190,230,6,rồi
2191,230,7,nhé
2192,230,8,藍 藍 藍
2193,231,0,@username
2194,231,1,bạn
2195,231,2,ơi
2196,231,3,cho
2197,231,4,mình
2198,231,5,xin
2199,231,6,ảnh
2200,231,7,để
2201,231,8,sống
2202,231,9,ảo
2203,231,10,đc
2204,231,11,k
2205,231,12,ạ
2206,231,13,?
2207,232,0,Chào
2208,232,1,nhà báo
2209,232,2,@username
2210,232,3,Chào
2211,232,4,danh hài
2212,232,5,vũ trụ
2213,232,6,trần
2214,232,7,tiger
2215,232,8,:-)
2216,233,0,Ok
2217,233,1,đẹp trai
2218,233,2,:v
2219,234,0,@username
2220,234,1,có
2221,234,2,dùng
2222,234,3,acc
2223,234,4,clone
2224,234,5,đi
2225,234,6,cmt
2226,234,7,đâu
2227,234,8,...
2228,234,9,dạo
2229,234,10,??
2230,235,0,ăn bận
2231,235,1,như
2232,235,2,cac
2233,235,3,họ
2234,236,0,Cực kì
2235,236,1,thuyết
2236,236,2,p
2237,236,3,.....
2238,237,0,Nhảy
2239,237,1,thế
2240,237,2,kia
2241,237,3,nhỡ
2242,237,4,may
2243,237,5,tiếp
2244,237,6,đất
2245,237,7,ko
2246,237,8,chuẩn
2247,237,9,lại
2248,237,10,ngã
2249,237,11,thì
2250,237,12,sao
2251,237,13,thôi
2252,237,14,tôi tớ
2253,237,15,nhiều
2254,237,16,cứ
2255,237,17,bảo
2256,237,18,1
2257,237,19,thằng
2258,237,20,ra
2259,237,21,cõng
2260,237,22,cho
2261,237,23,chắc
2262,237,24,:))
2263,238,0,reaction
2264,238,1,thầy
2265,238,2,ơi
2266,239,0,Chửi
2267,239,1,hay
2268,239,2,lắm
2269,239,3,ad
2270,240,0,Chào
2271,240,1,nhéee
2272,241,0,@username
2273,242,0,Đau đầu
2274,242,1,vl
2275,242,2,:))
2276,243,0,Mày
2277,243,1,nói
2278,243,2,như
2279,243,3,lồn
2280,243,4,Bọn
2281,243,5,đa cấp
2282,243,6,nó
2283,243,7,đóng
2284,243,8,thuế
2285,243,9,còn
2286,243,10,gấp
2287,243,11,chục
2288,243,12,lần
2289,243,13,doanh nghiệp
2290,243,14,Tao
2291,243,15,cho
2292,243,16,thằng
2293,243,17,thớt
2294,243,18,ăn
2295,243,19,lồn
2296,243,20,không
2297,243,21,oan
2298,243,22,chứ
2299,243,23,thằng
2300,243,24,bên
2301,243,25,dưới
2302,243,26,?
2303,244,0,Thế
2304,244,1,cơ
2305,244,2,á
2306,245,0,Day
2307,245,1,khong
2308,245,2,phai
2309,245,3,la
2310,245,4,con
2311,245,5,nguoi
2312,245,6,nua
2313,245,7,",,,"
2314,245,8,tinh tinh
2315,245,9,tinh
2316,245,10,",,"
2317,246,0,tks
2318,246,1,thầy
2319,246,2,nha
2320,246,3,♥
2321,247,0,Quá
2322,247,1,ngu
2323,247,2,lồn
2324,247,3,đi
2325,247,4,=)))
2326,248,0,Fan
2327,248,1,cô
2328,248,2,@username
2329,248,3,đâu
2330,248,4,taaaa
2331,248,5,❤
2332,248,6,️
2333,249,0,@username
2334,249,1,gia
2335,249,2,phú
2336,249,3,phải
2337,249,4,không
2338,249,5,
2339,250,0,Tình
2340,250,1,đồng chí
2341,250,2,thật
2342,250,3,kiên trung
2343,250,4,!
2344,250,5,Sách
2345,250,6,lịch sử
2346,250,7,dạy
2347,250,8,giặc
2348,250,9,tra tấn
2349,250,10,dã man
2350,250,11,thế nào
2351,250,12,cũng
2352,250,13,không
2353,250,14,mở
2354,250,15,mồm
2355,250,16,có
2356,250,17,#
2357,251,0,bác
2358,251,1,dần
2359,251,2,chớm
2360,251,3,có
2361,251,4,tình
2362,251,5,yêu
2363,251,6,nước
2364,251,7,r
2365,251,8,đấy
2366,252,0,Toang
2367,252,1,quá
2368,252,2,thầy
2369,252,3,ơiiii
2370,252,4,:)))
2371,253,0,Làm
2372,253,1,cái
2373,253,2,đéo
2374,253,3,gì
2375,253,4,thì
2376,253,5,làm
2377,253,6,đừng
2378,253,7,để
2379,253,8,ng
2380,253,9,ta
2381,253,10,nhắc
2382,253,11,đến
2383,253,12,VN
2384,253,13,là
2385,253,14,gắn
2386,253,15,với
2387,253,16,từ
2388,253,17,""""
2389,253,18,ăn cắp
2390,253,19,""""
2391,253,20,:))
2392,254,0,chị
2393,254,1,ba
2394,254,2,nói chuyện
2395,254,3,dễ thương
2396,254,4,quá
2397,255,0,.
2398,256,0,Cả
2399,256,1,nước
2400,256,2,đồng lòng
2401,256,3,riêng
2402,256,4,em
2403,256,5,thi
2404,256,6,ko
2405,257,0,Còn
2406,257,1,ngưỡng mộ
2407,257,2,có
2408,257,3,ba
2409,257,4,nhé
2410,257,5,hihihi
2411,258,0,Báo
2412,258,1,công an
2413,258,2,đi
2414,258,3,rồi
2415,258,4,quản lý
2416,258,5,thị trường
2417,258,6,hốt
2418,258,7,em
2419,258,8,luôn thể
2420,258,9,.
2421,259,0,Im
2422,259,1,mẹ
2423,259,2,đi
2424,259,3,thằng
2425,259,4,mặt
2426,259,5,lon
2427,260,0,thằng
2428,260,1,ad
2429,260,2,này
2430,260,3,não
2431,260,4,bị
2432,260,5,delay
2433,260,6,3
2434,260,7,năm
2435,260,8,à
2436,260,9,:))
2437,261,0,藍 藍 藍
2438,262,0,How
2439,262,1,to
2440,262,2,nói
2441,262,3,đểu
2442,262,4,vợ
2443,262,5,:))
2444,263,0,Mới
2445,263,1,hả
2446,263,2,mn
2447,263,3,
2448,264,0,Ad
2449,264,1,hãy
2450,264,2,tìm
2451,264,3,số
2452,264,4,báo
2453,264,5,nào
2454,264,6,của
2455,264,7,báo
2456,264,8,quân đội
2457,264,9,khi
2458,264,10,viết
2459,264,11,""""
2460,264,12,ba-rách
2461,264,13,ô-ba-ma
2462,264,14,""""
2463,264,15,và
2464,264,16,""""
2465,264,17,đô-na
2466,264,18,trăm
2467,264,19,""""
2468,264,20,Vãi
2469,264,21,báo
2470,265,0,Bọn
2471,265,1,chó
2472,265,2,sủa
2473,265,3,bậy
2474,266,0,Thì ra
2475,266,1,thầy
2476,266,2,đã
2477,266,3,có
2478,266,4,tính
2479,266,5,tấu
2480,266,6,hài
2481,266,7,từ
2482,266,8,lúc
2483,266,9,làm
2484,266,10,tuyển thủ
2485,266,11,chuyên nghiệp
2486,267,0,Sếp
2487,267,1,nhà
2488,267,2,mình
2489,267,3,cũng
2490,267,4,thế
2491,267,5,朗
2492,268,0,bon
2493,268,1,comcom
2494,268,2,đơn vị
2495,268,3,tác chiến
2496,268,4,điện tử
2497,268,5,vs
2498,268,6,nhật ký
2499,268,7,yêu
2500,268,8,nước
2501,268,9,dm
2502,268,10,chúng mày
2503,268,11,vào
2504,268,12,mà
2505,268,13,đọc
2506,268,14,tưởng
2507,268,15,ai
2508,268,16,cũng
2509,268,17,như
2510,268,18,chúng mày
2511,268,19,hết
2512,268,20,đấy
2513,269,0,Các
2514,269,1,em
2515,269,2,nầy
2516,269,3,khi
2517,269,4,vào
2518,269,5,báo
2519,269,6,“
2520,269,7,công
2521,269,8,ngủ
2522,269,9,”
2523,269,10,với
2524,269,11,ác
2525,269,12,hồ
2526,269,13,thì
2527,269,14,phải
2528,269,15,chỉa
2529,269,16,vào
2530,269,17,mặt
2531,269,18,ác
2532,269,19,hồ
2533,269,20,như thế
2534,269,21,nầy
2535,269,22,nè
2536,269,23,:
2537,270,0,Giận
2538,270,1,méo mặt
2539,270,2,=))
2540,271,0,MV
2541,271,1,khá
2542,271,2,chất lượng
2543,272,0,Đi
2544,272,1,làm
2545,272,2,cũng
2546,272,3,khổ
2547,272,4,:((
2548,273,0,Thầy
2549,273,1,duo
2550,273,2,với
2551,273,3,levi
2552,273,4,để
2553,273,5,@username
2554,273,6,bơ vơ
2555,274,0,Lại
2556,274,1,1
2557,274,2,người
2558,274,3,nữa
2559,274,4,ra
2560,274,5,đi
2561,275,0,Bác
2562,275,1,ơi
2563,275,2,chói
2564,275,3,quá
2565,276,0,Tự hào
2566,276,1,quá
2567,276,2,VN
2568,276,3,ơi
2569,276,4,
2570,277,0,Khổ thân
2571,277,1,anh
2572,277,2,độ
2573,277,3,giải
2574,277,4,này
2575,277,5,mà
2576,277,6,nát
2577,277,7,mấy
2578,277,8,ông
2579,277,9,anti
2580,277,10,lại
2581,277,11,um
2582,277,12,lên
2583,277,13,cho
2584,277,14,mà
2585,277,15,xem
2586,277,16,...
2587,278,0,Rồi
2588,278,1,team
2589,278,2,lại
2590,278,3,đủ
2591,278,4,thứ
2592,278,5,buồn
2593,278,6,.
2594,279,0,Còn
2595,279,1,ngày mai
2596,279,2,nữa
2597,279,3,mong
2598,279,4,các
2599,279,5,anh
2600,279,6,cố gắng
2601,280,0,Ai
2602,280,1,yêu
2603,280,2,ib
2604,280,3,nhé
2605,281,0,@username
2606,281,1,tạo hình
2607,281,2,suốt
2608,281,3,mà
2609,281,4,giờ
2610,281,5,mới
2611,281,6,trend
2612,282,0,em
2613,282,1,mê
2614,282,2,con nhỏ
2615,282,3,ngoài
2616,282,4,@username
2617,282,5,nhưng
2618,282,6,phải
2619,282,7,cố gắng
2620,282,8,nhiều
2621,282,9,hơn
2622,282,10,!!!
2623,283,0,Tại
2624,283,1,mấy
2625,283,2,a
2626,283,3,tàu
2627,283,4,mà
2628,283,5,ra
2629,284,0,Sợ
2630,284,1,thật
2631,284,2,ấy
2632,284,3,:)))
2633,285,0,Xin
2634,285,1,phép
2635,285,2,cả
2636,285,3,nhà
2637,285,4,nhaaaa
2638,285,5,!!!
2639,286,0,so
2640,286,1,với
2641,286,2,""""
2642,286,3,nghệ thuật
2643,286,4,sắp đặt
2644,286,5,""""
2645,286,6,trị giá
2646,286,7,8.100
2647,286,8,tỷ
2648,286,9,vnd
2649,286,10,của
2650,286,11,ông
2651,286,12,@username
2652,286,13,thì
2653,286,14,tác phẩm
2654,286,15,""""
2655,286,16,trái
2656,286,17,chuối
2657,286,18,""""
2658,286,19,....
2659,286,20,rất
2660,286,21,là
2661,286,22,chuối
2662,286,23,!
2663,287,0,Nước hoa
2664,287,1,đểu
2665,287,2,lấy
2666,287,3,đâu
2667,287,4,ra
2668,287,5,xịn
2669,287,6,:)))
2670,287,7,Hot
2671,287,8,girl
2672,287,9,méo
2673,287,10,gì
2674,287,11,nhìn
2675,287,12,xấu
2676,287,13,vkl
2677,287,14,thề
2678,287,15,:)))
2679,288,0,@username
2680,288,1,luôn luôn
2681,288,2,đi
2682,288,3,theo
2683,288,4,cặp
2684,288,5,nhé
2685,288,6,","
2686,288,7,2
2687,288,8,con
2688,288,9,chồng
2689,288,10,lên
2690,288,11,nhau
2691,288,12,ý
2692,289,0,@username
2693,289,1,no
2694,289,2,no
2695,289,3,Đg
2696,289,4,chỉ trích
2697,289,5,vì
2698,289,6,tính
2699,289,7,ích kỷ
2700,289,8,K
2701,289,9,nghĩ
2702,289,10,cho
2703,289,11,ngkhac
2704,289,12,Chứ
2705,289,13,bả
2706,289,14,sống
2707,289,15,thì
2708,289,16,tốt
2709,289,17,th
2710,289,18,chứ
2711,289,19,có
2712,289,20,j
2713,289,21,đâu
2714,290,0,",.."
2715,291,0,Chúc mừng
2716,291,1,năm
2717,291,2,mới
2718,292,0,Quân
2719,292,1,tâm
2720,292,2,ae
2721,292,3,có
2722,292,4,link
2723,292,5,xem
2724,292,6,chưa
2725,292,7,bao
2726,292,8,phê
2727,292,9,luôn
2728,292,10,ae
2729,292,11,ơi
2730,293,0,Thầy
2731,293,1,làm
2732,293,2,gì
2733,293,3,cũng
2734,293,4,được
2735,293,5,đừng
2736,293,6,ra
