dataset,type,idx,sent_idx,text,label_id
ViHSD,train,328,0,Nghe kì kì sao á Con trai với mẹ mà liệu mấy cái lời nghe 😋 😋 😡,0
ViHSD,train,329,0,@username cai lậy 😍,0
ViHSD,train,330,0,Tq hắc xì cả thế giới phải rung chuyển,0
ViHSD,train,331,0,NGHIỆP BÊ ĐÊ NẶNG LẮM R MÁ ƠI,2
ViHSD,train,332,0,@username xin video với,0
ViHSD,train,333,0,Yêu thầy dấu bé 3,0
ViHSD,train,334,0,Nó giống vãi lol a ưi !,0
ViHSD,train,335,0,Cũng đã đến lúc những người làm công tác bảo vệ an ninh .,2
ViHSD,train,335,1,các khu phố cần vào cuộc .,2
ViHSD,train,335,2,Vì hình ảnh của đất nước không để mấy thằng lưu manh làm mất mặt được,2
ViHSD,train,336,0,add e muốn mua cái này mua ở đâu ạ .,0
ViHSD,train,337,0,Lại lên cơn hoang tưởng bậc cao hơn ! 😁 😂 🤣,0
ViHSD,train,338,0,@username bộ ba siêu phẩm r sao đọ,0
ViHSD,train,339,0,@username ngộ nghĩnh nhỉ lạ lone nhỉ ?,2
ViHSD,train,339,1,Rõ ràng cố tình tạo phốt để bán hàng online :))) mà làm như hay lắm .,2
ViHSD,train,339,2,Sống dơ v ai mua đồ cho trời .,2
ViHSD,train,340,0,@Chiến trần chuẩn 👌,0
ViHSD,train,341,0,@ @username :)))),0
ViHSD,train,342,0,HÌNH NHƯ THIẾU 4X :3,0
ViHSD,train,343,0,Chỉ chịch xã giao thôi =)))),1
ViHSD,train,344,0,@username ơ s lại đi so sánh dink kout của cây a tê em vs đỉnh cao của @username vại bạn ??,0
ViHSD,train,344,1,🙃 🙃 Thiệt là khập khiễng vs cả thiệt thòi cho bạn nện đàn dzợ 🙂 🙂 🙂,0
ViHSD,train,345,0,@username nói đúng lại còn chuẩn 🤣 🤣,0
ViHSD,train,346,0,Có cc nè em :),2
ViHSD,train,347,0,Page lâu lâu nói chuyện chuẩn dễ sợ >.<,0
ViHSD,train,348,0,@username,0
ViHSD,train,349,0,Quảng cáo lộ liễu quá 😁 😁,0
ViHSD,train,350,0,Nghĩ ló chán :),0
ViHSD,train,351,0,Nghe thế thôii làm theo mấtt hếttt =))),0
ViHSD,train,352,0,Loại này phải,0
ViHSD,train,353,0,buồn a ạ 😞,0
ViHSD,train,354,0,Mong mấy bác được cách li ở nhà đừng trốn là em vui rồi :))))) cứ đi nhông nhông thì em cũng sợ :)))),0
ViHSD,train,355,0,bậy zòi :v nhìn bên trái đi :D đừng nhìn bên phải :v,0
ViHSD,train,356,0,hợp lý a ưi 🤣 🤣,0
ViHSD,train,357,0,@username hiệp bmw à 🤣 🤣,0
ViHSD,train,358,0,Do lười chụp ảnh có mỗi kiểu chụp trộm thôi,0
ViHSD,train,359,0,Thân hình phụ huynh gương mặt học sinh,0
ViHSD,train,360,0,"Giống như câu , Ngêu sò tranh nhau , Ngư ông đắc lợi",0
ViHSD,train,361,0,Hợp lí anh ưiii,0
ViHSD,train,362,0,@username,0
ViHSD,train,363,0,@username ui thật á,0
ViHSD,train,364,0,@username chả vờ chả vịt :)),0
ViHSD,train,365,0,@username tui xợ á,0
ViHSD,train,366,0,@username uh mình nghe cũng nghĩ là người miền trung mà bả ko biết phân biệt,0
ViHSD,train,367,0,Chị ba sang quá à ... Đi hửi quần xì của con les,2
ViHSD,train,368,0,Đi sau Việt Nam hàng thập kỉ,0
ViHSD,train,369,0,chúng mày phải thông cảm các anh ý đều có ước mơ làm hình sự nhưng dòng đời xô đẩy phải đi làm trật tự và giao thông .,0
ViHSD,train,370,0,Hang Vu đú trend lâu roài =)),0
ViHSD,train,371,0,Thuyết phục vl,0
ViHSD,train,372,0,"Rõ ràng chức danh chủ tịch mà , sao ý thức lại khác vậy 😌 ((",0
ViHSD,train,373,0,"@username hay kể chuyện cười cho m nghe , nh làm việc gì nhớ tập trung chuyên môn nghe ch =)))",0
ViHSD,train,374,0,"Nhà nói dóc , nhà ảo tưởng chứ biết con mẹ gì mà tiên tri 😄 🤣 😂 😂 😂 😃 😂 😭 😢 😘",2
ViHSD,train,375,0,bạn trai nhà người ta chưa bao giờ làm tôi thất vọng :)),0
ViHSD,train,376,0,đợi ei,0
ViHSD,train,377,0,Tiêu Chảy Cấp .,0
ViHSD,train,378,0,sang năm mới mong anh bớt hí nha,0
ViHSD,train,379,0,Lúc đó tôi tưởng thế là ngầu,0
ViHSD,train,380,0,nhìn chất vãi lìn anh ơiiiii,0
ViHSD,train,381,0,@username thương chị quá,0
ViHSD,train,382,0,Âu cũng là số phận muốn đóng vai thiện nhưng đời xô đẩy ...,0
ViHSD,train,383,0,Hi vọng chị kế toán cũng thấy cái này Chị ơi vì một cái Tết ấm no hãy thương tụi em,0
ViHSD,train,384,0,@username học hỏi idol để có quả đầu đẹp nha =))),0
ViHSD,train,385,0,@username,0
ViHSD,train,386,0,#trời ơi cưng quá cô ơi,0
ViHSD,train,387,0,Chui nua di co cho bo tat ngua,1
ViHSD,train,388,0,Nể nhất anh phóng viên ! Ngồi mặt tỉnh bơ ko biến sắc,0
ViHSD,train,389,0,Vợ em mấy anh ơi :)) em lớp trưởng nè,0
ViHSD,train,390,0,bản kia hay hơn,0
ViHSD,train,391,0,dạo này pản động nhiếu quá mấy bạn bò đỏ ah :D,2
ViHSD,train,392,0,chất vlon a ưii,0
ViHSD,train,393,0,Ủa ah nói hay vậy 🤣 🤣,0
ViHSD,train,394,0,cái cap hơi gây war đó nha !,2
ViHSD,train,394,1,vậy tui nói chương trình mấy người này nọ mấy người chịu không ?,2
ViHSD,train,394,2,"nói gì thì suy nghĩ vào , xin lỗi chứ chương trình có duyên mà cmt đ có duyên thì dẹp hay im m * mồm cho xong !",2
ViHSD,train,394,3,Thân !!,2
ViHSD,train,395,0,"Nhà tiên tri hay đấy , ông có thêm 1 phiếu về VN chơi nhé 👌",0
ViHSD,train,396,0,đặt khô gà ở đâu v thầy ơi,0
ViHSD,train,397,0,@username chắc là sẽ bíu ty phun lắm đâyyy,0
ViHSD,train,398,0,nhà thầy đâu tết ghé coi\ .,0
ViHSD,train,399,0,@username là hư cấu à bacd,0
ViHSD,train,400,0,dân miền tây nam rất thích đeo vàng khoe khoang nhỉ,0
ViHSD,train,401,0,Cưng bã dễ sợ,0
ViHSD,train,402,0,"Tiên tri vũ trụ múa võ vui kinh nhể , thấy tiên tri dùng thế cuối rồi nói câu : "" súng bắn không trúng , dao chém không lủng "" tự dưng muốn cười kinh khủng ka ka ka .",0
ViHSD,train,402,1,"""",0
ViHSD,train,403,0,ĐM @username : Đường mòn Hồ Chí Minh :v,2
ViHSD,train,404,0,"Lại dễ ăn quá , làm ở nhà nhé",0
ViHSD,train,405,0,@username sống nhanh chậm t chửi hết 👌,0
ViHSD,train,406,0,Cô ba @username xuất sắc quá nè mọi người :))),0
ViHSD,train,407,0,Mời Dì @username ( ca sỹ @username ) đi Anh Chị ❤ ️ ❤ ️,0
ViHSD,train,408,0,:)) t bên này t còn dell giám dùng tien mà s chj 3 xaolol vay nhà toàn trã góp sūa cl :))),2
ViHSD,train,409,0,@username xin video luôn ông ơi,0
ViHSD,train,410,0,"@username đéo cmt là bác đc yên r @username cmt cái bác \ "" lên\ "" nóc nhà bắt con gà ... Bãi đéo nào cũng có dấu răng của @username :))",1
ViHSD,train,411,0,Sao thầy kh múa quạt nhỉ =))),0
ViHSD,train,412,0,@username ông đang nâng trình Thầy Ba hay kéo trình Duke xuống vậy 😂 😂,0
ViHSD,train,413,0,< (\ @username ),0
ViHSD,train,414,0,"Lại nghĩ cảnh tập trận chống bạo động đại hội Đảng Cứ tập trận như đúng rồi , sợ dân ta đến biểu tình nên phải làm vậy đây mà",2
ViHSD,train,415,0,Con này k bỏ tù cũng phải bồi thường thiệt hại cho đất nước thì mới mong đc sự tha thứ,0
ViHSD,train,416,0,Đúng là chỉ còn loi kg mà hai văn được,0
ViHSD,train,417,0,Thứ ngu như m nói chuyện mất tg ... đi học lại lớp mẫu giáo đi,2
ViHSD,train,418,0,May là có ý thức chứ k như mấy người bỏ trốn :)),0
ViHSD,train,419,0,@username tôi nói k cùng gu mà bro 🤣,0
ViHSD,train,420,0,Người Cao Bằng đẹp trai là thế đấy các bạn ạ 😆,0
ViHSD,train,421,0,Kb ib có video,0
ViHSD,train,422,0,"Bé bú trên để bố bú dưới , =))",0
ViHSD,train,423,0,Ba gà dẫn gái về phong stream :(((,0
ViHSD,train,424,0,Sao cô giống đàn ông thế cháu tưởng đàn ông,0
ViHSD,train,425,0,😞 vì yêu anh nên em nguyện làm ng tăng động,0
ViHSD,train,426,0,Tối nay em sẽ đi học chớ ko đi chơi nha @username,0
ViHSD,train,427,0,"Bố lạy mày đừng "" hiếp dâm "" thị giác của bố nữa ad à 😂 😂 😂",1
ViHSD,train,428,0,@username,0
ViHSD,train,429,0,@username giông y mạng nhà m 😀,0
ViHSD,train,430,0,toàn dân công giáo,0
ViHSD,train,431,0,Hóng phim ra rạp :)),0
ViHSD,train,432,0,Bạn bị phạt khi chê lãnh đạo kênh kiệu/ngu/cùi bắp ... không phải vì bạn xúc phạm họ mà vì bạn đã lộ bí mật quốc gia .,2
ViHSD,train,433,0,Cực kỳ thuyết phục ! 😂,0
ViHSD,train,434,0,Có ai chơi gay hông ib mình đi,0
ViHSD,train,435,0,@username . MOI GIA NHAP DCS .,0
ViHSD,train,436,0,E khoe ké với ạ,0
ViHSD,train,437,0,okay thả tim cho 2 bạn :)),0
ViHSD,train,438,0,Ok a zai :))),0
ViHSD,train,439,0,Gốc Tàu mà chửi trung quốc ghê,0
ViHSD,train,440,0,Cố lên cố lên,0
ViHSD,train,441,0,@username nhím =))))),0
ViHSD,train,442,0,đặt khô gà ở đâu v thầy ơi,0
ViHSD,train,443,0,@username bóp d ' là gì m,0
ViHSD,train,444,0,Chào các bạn quay trở lại với tòi súng vờ lốc :)),0
ViHSD,train,445,0,rách háng như chơi,0
ViHSD,train,446,0,Có vẻ là người nổi tiếng :v,0
ViHSD,train,447,0,súng bắng k chít ....,0
ViHSD,train,447,1,dao chặc k đức ...,0
ViHSD,train,447,2,tấc nhiêng vi trùng tô-vít sao xâm nhập đc Dần Đần ..,0
ViHSD,train,447,3,tui cam đoan là như zị ..,0
ViHSD,train,447,4,ơn zời Dần Đần có món thần quyền môn ..,0
ViHSD,train,447,5,nếu k giờ tò tí te roày,0
ViHSD,train,448,0,Hàng Fake bạn,0
ViHSD,train,449,0,Động cơ quyên góp tiền là gì ?,0
ViHSD,train,450,0,Đm Ad m óc cức lắm ...,2
ViHSD,train,450,1,Đm người ta khổ chứ Đéo rãnh lên đăng ba cái tào lao như m đâu ...,2
ViHSD,train,450,2,m cho người ta đc đồng xu cắt bạc nào chưa ...,2
ViHSD,train,450,3,ở đây xạo lồn ...,2
ViHSD,train,450,4,mẹ m sinh cái tay m ra trước hay sao m ngu v,2
ViHSD,train,451,0,Nổ như chó,1
ViHSD,train,452,0,@username đã đi ngủ từ lúc 10r nhưng đ thể nào ngủ nổi 🙂,0
ViHSD,train,453,0,công nhận cái khẩu trang giống thật còn ....,0
ViHSD,train,454,0,Đúng là ở Kingdom đẳng cấp khác hẳn 😎,0
ViHSD,train,455,0,Có lồn đâu mà lấy 1 tỷ chùi trời,1
ViHSD,train,456,0,yếu đuối vl thế thì sao bước qua nổi sóng gió cuộc đời 😂 😂 😂,0
ViHSD,train,457,0,@username,0
ViHSD,train,458,0,NHÌN CÁI BÚT ĐÃ MUỐN ẤY ẤY,0
ViHSD,train,459,0,Òa là thầy giáo lại vừa đẹp trai lại chu đáo mê quá đi à,0
ViHSD,train,460,0,Khôn ra rồi đấy . T sẽ cho m ở lại trái đất =)),0
ViHSD,train,461,0,Nhớ bả binh lắm mà,0
ViHSD,train,462,0,@username hậu hoàng đó ! 🤪,0
ViHSD,train,463,0,Bao giờ cho đến ngày xưa ?,2
ViHSD,train,463,1,chúng ta hãy biết ơn lịch sử suốt từ thời 3 lần đánh Nam hán trên sông Bạch đằng .,2
ViHSD,train,463,2,đừng như bây giờ tên cũng không dám gọi .,2
ViHSD,train,463,3,chúc Bác @username luôn an toàn !,2
ViHSD,train,464,0,"Nó chửi như vậy mà vẫn là "" cô @username "" cơ à ? Không có lòng tự trọng sao ?",0
ViHSD,train,465,0,Nhìn bà trang giống tăng thanh hà ghê 🤷 ‍ ♀ ️,0
ViHSD,train,466,0,Mệt quá thầy ạ 😞,0
ViHSD,train,467,0,"Phải chăng VN sẽ chia làm đôi , miền bắc theo khựa miền nam theo mẽo , miền trung chắc theo lào :v",0
ViHSD,train,468,0,Hợp lý hơn nè abe :),0
ViHSD,train,469,0,Cách ly tại nhà rồi nhaa m n,0
ViHSD,train,470,0,Bao nhiêu cái tý trôi qua rồi Mà vẫn không thấy đâu Quá buồn,0
ViHSD,train,471,0,Đéo biết game phải để giải trí không nữa 😂 😂 😂,1
ViHSD,train,472,0,Có màu rằn ri Ko b,0
ViHSD,train,473,0,@username Nè ?? :D ??,0
ViHSD,train,474,0,chịu @username,0
ViHSD,train,475,0,Đã dislike mv của @username để ủng hộ Cây Ây Ti @username,0
ViHSD,train,476,0,@username vui thôi đừng vui quá ! :)))),0
ViHSD,train,477,0,@username đọc hại não vcl,1
ViHSD,train,478,0,Tưởng gì - bắt chước trend của mình hồi nhỏ 1 ngàn 9 trăm hồi đó,0
ViHSD,train,479,0,Khỏi đi để cháu còn đi học,0
ViHSD,train,480,0,Thầy địt mẹ giả tạo vl =)),2
ViHSD,train,481,0,Đỷ chị minh hiếu,2
ViHSD,train,482,0,Giáo án ma phi te của thầy thật bổ ích .,0
ViHSD,train,483,0,NhungCovid tài trợ hết lo gì =))),0
ViHSD,train,484,0,Hahaha Đĩ nl Con bà 2 sinh cl bị sình đó b,2
ViHSD,train,485,0,@username t kể chuyện gì dạ 😏,0
ViHSD,train,486,0,Vẫn là abe =))) nhưng ở 1 nền nhạc khác,0
ViHSD,train,487,0,lolzzzz,1
ViHSD,train,488,0,@username ok hoa rơi cửa phật 🤷,0
ViHSD,train,489,0,@username nhớ đem con này ra thế giới nhé abe,0
ViHSD,train,490,0,Yêu cô quá 🥰 🥰,0
ViHSD,train,491,0,Con này mất khối tiền,0
ViHSD,train,492,0,Thầy review dùm em cái mông này vs ạ .,0
ViHSD,train,493,0,Cô thấy cưng dễ thương quá iu cô,0
ViHSD,train,494,0,Muốn gớt nước mắt,0
ViHSD,train,495,0,Chui lu viet nam da roi toi chui bac ky Troi ....,0
ViHSD,train,496,0,"Vậy thay vì hô "" bớ người ta ăn cướp "" thì nạn nhân nên hô "" phản động kìa "" :)",0
ViHSD,train,497,0,Bả lên ti-qui đẹp dễ sợ !!! Duyên dáng hà 👍 👍 👍 👍 👍,0
ViHSD,train,498,0,Nó có lây qua đường đt ko =))),0
ViHSD,train,499,0,Link Facebook anh @username nè mọi người,0
ViHSD,train,500,0,Tộc Mixi có khác :33,0
ViHSD,train,501,0,Xin nhà tiên tri cho biết : Liệu trong đại dịch COVID 19 này lũ 3/// CCCĐ tại Hải ngoại có thể miễn dịch ko ạ ?,2
ViHSD,train,501,1,Và nếu bị nhiễm dịch thì lũ 3/// sỏ lá sẽ đổ lỗi cho cộng sản hay do sự chủ quan của chính quyền Mỹ ?,2
ViHSD,train,502,0,"Đâu ra mà vay , cái này là đang mua VN dưới hình thức trả góp đó !",0
ViHSD,train,503,0,Nghe rất lí Mạc sầu nhưng lại rất cô cô,0
ViHSD,train,504,0,"Cả cái thằng máu lồn ad nữa , dạo này cứ đăng mấy cái nhảm lồn , đ thích mua hộp cơm 200 .",2
ViHSD,train,504,1,"000 thì vè nhà cắm con mẹ m cơm mà ăn , đi xăm xoi cái lồn ý à",2
ViHSD,train,505,0,@username tôi còn vừa bị chặn cmt rồi kia kìa 😂 😂 .. đúng là đáng sợ hơn cả dịchhhh :)))),0
ViHSD,train,506,0,@username,0
ViHSD,train,507,0,Ủa bữa khóc lóc Xin lỗi rồi giờ chửi tiếp hả,0
ViHSD,train,508,0,@username giờ có nè :>>,0
ViHSD,train,509,0,Dễ thương quá bé ba ơi 😌 😌 😌,0
ViHSD,train,510,0,@username ch dừng lại đâu,0
ViHSD,train,511,0,Đây là thầy ba sao 1 tuần dùm dầu gội,0
ViHSD,train,512,0,Xin ảnh ạ,0
ViHSD,train,513,0,hard làm cc gì nưax thầy Cứ đanh @username như vậy là ok rồi Chắc chắn lên vcsA,0
ViHSD,train,514,0,Cứ như mấy ông trại tâm thần nghịch kiến ấy nhỉ,2
ViHSD,train,515,0,Sao chị k chửi @username,0
ViHSD,train,516,0,mặc dù có RTX 2080 và RX580 rồi nhưng thôi nếu a cho thì e nhận .,0
ViHSD,train,517,0,@username con này năm sau dự là 2000 đô nhé,0
ViHSD,train,518,0,@username Haha Cắcc .,0
ViHSD,train,519,0,cái máu lồn gì cũng kêu lỗ là thế lồn nào nhỉ .,1
ViHSD,train,520,0,Sau Sing là tới Hàn Quốc Bằng chứng là thím ngân đã cài cắm 9 điệp viên vào đoá 😂 😂 😂,0
ViHSD,train,521,0,Thầy @username @username vcl thấy giáo lu =))),0
ViHSD,train,522,0,cái Hàu ob này có dành cho trai cong như mình ko nhỉ,0
ViHSD,train,523,0,"Auto mua , comment có thể mua được mà , nếu chốt đơn là thật đi , nhưng sau không nhắn tin cho shop thì cũng đâu bán ... kakaaaaaaa",0
ViHSD,train,524,0,@username lưu ý,0
ViHSD,train,525,0,Ncc,1
ViHSD,train,526,0,@username Đen quá mới dính 😤,0
ViHSD,train,527,0,@username giàu để báo nước chứ không giúp nước,0
ViHSD,train,528,0,@usernamen =))))),2
ViHSD,train,529,0,"Chị nói chuyện quá sản khoái 1000 like cho chị , quá thực tế",0
ViHSD,train,530,0,"Ngoài xây hẳn Resort 4 sao trong vườn Quốc Gia mới bị phát giác không giấy phép . 8B Lê Trực , Đền Tổ :) cũng lạ",0
ViHSD,train,531,0,chúc mừng thầy nha,0
ViHSD,train,532,0,@username ơ không trả lời được à,0
ViHSD,train,533,0,@username một giọt là nước suối tinh khiết,0
ViHSD,train,534,0,Công thức phá sản =)),0
ViHSD,train,535,0,đọc bài báo xong buồn ĩa đéo chịu đc,1
ViHSD,train,536,0,Thuốc lào đếy :))),0
ViHSD,train,537,0,hàng nóng,0
ViHSD,train,538,0,Ko có hoa hồng nếu ko làm mà chỉ giỏi phá,0
ViHSD,train,539,0,Tội anh be 🤣,0
ViHSD,train,540,0,Ko thuế cao nó ng ng xe ô tô nhà nhà xe ô tô lấy đg méo đâu mà đi .,0
ViHSD,train,541,0,@username hợp nhóm lại các cậu ơi :)))),0
ViHSD,train,542,0,Tưởng lại quảng cáo thuốc sinh lực :)),0
ViHSD,train,543,0,@username thành trend rồi kìa,0
ViHSD,train,544,0,This is Việt Nam !!!,0
ViHSD,train,545,0,Anh em đang cmt và xem đéo được :))),0
ViHSD,train,546,0,Cho em dia chi Di chi,0
ViHSD,train,547,0,Lần này sẽ khác,0
ViHSD,train,548,0,Sống chậm thôi các ông,0
ViHSD,train,549,0,"Hongkong ủng hộ TQ trả đũa Mỹ , Hongkong ở đây là chỉ một mình bà @username và bộ sậu tay sai TQ của bà ta , chứ không phải người dân Hongkong .",2
ViHSD,train,550,0,Suc vat là có thật,1
ViHSD,train,551,0,@username mấy cậu căng quá :<,0
ViHSD,train,552,0,@username xin video với bạn ơi,0
ViHSD,train,553,0,"Tôi cũng vây ,,, nói ko với tân hiệp phát",0
ViHSD,train,554,0,Còn đây là đỉnh cao trí tuệ VN,0
ViHSD,train,555,0,Nếu là sela thì mọi chuyện sẽ k dừng lại ở đó ❤ ️,0
ViHSD,train,556,0,nghe hư trúc nhưng rất mộ dung phục,0
ViHSD,train,557,0,phê to phê 🤣 🤣,0
ViHSD,train,558,0,Ngủ đất :v,0
ViHSD,train,559,0,THIS IS VIETNAM !!!,0
ViHSD,train,560,0,@username bài j v,0
ViHSD,train,561,0,@username fbi,0
ViHSD,train,562,0,khi k con vb,0
ViHSD,train,563,0,Nhìn tiên tri vũ trụ ngon cơm rồi nghe .,0
ViHSD,train,564,0,@username sập tiệm mẩy thất nghiệp 1 time,0
ViHSD,train,565,0,Ông nào khai giảng không chụp ảnh điểm danh cái,0
ViHSD,train,566,0,Tuyển thủ trong team chuyên nghiệp mang Pubg VN ra thế giới này :)),0
ViHSD,train,567,0,Gặp du học sinh Ma Cao Bằng tắt nắng hết,0
ViHSD,train,568,0,Ok như 2 giọt nước,0
